-0.25,0.75,0.633
-0.25,0.75,0.639
-0.249,0.75,0.621
-0.249,0.75,0.626
-0.249,0.75,0.631
-0.249,0.75,0.632
-0.248,0.75,0.614
-0.248,0.75,0.619
-0.248,0.75,0.624
-0.248,0.75,0.631
-0.248,0.75,0.634
-0.247,0.75,0.622
-0.247,0.75,0.63
-0.246,0.75,0.628
-0.245,0.75,0.611
-0.245,0.75,0.616
-0.245,0.75,0.621
-0.245,0.75,0.623
-0.245,0.75,0.628
-0.245,0.75,0.633
-0.244,0.75,0.626
-0.244,0.75,0.629
-0.243,0.75,0.623
-0.243,0.75,0.625
-0.242,0.75,0.613
-0.242,0.75,0.618
-0.242,0.75,0.623
-0.242,0.75,0.624
-0.242,0.75,0.63
-0.241,0.75,0.606
-0.241,0.75,0.611
-0.241,0.75,0.618
-0.241,0.75,0.623
-0.241,0.75,0.628
-0.241,0.75,0.633
-0.24,0.75,0.622
-0.24,0.75,0.624
-0.239,0.75,0.607
-0.239,0.75,0.61
-0.239,0.75,0.615
-0.239,0.75,0.62
-0.239,0.75,0.625
-0.239,0.75,0.627
-0.238,0.75,0.613
-0.238,0.75,0.62
-0.238,0.75,0.625
-0.238,0.75,0.64
-0.237,0.75,0.618
-0.237,0.75,0.628
-0.23600000000000002,0.75,0.624
-0.23500000000000001,0.75,0.6000000000000001
-0.23500000000000001,0.75,0.605
-0.23500000000000001,0.75,0.61
-0.23500000000000001,0.75,0.612
-0.23500000000000001,0.75,0.617
-0.23500000000000001,0.75,0.62
-0.23500000000000001,0.75,0.622
-0.23500000000000001,0.75,0.629
-0.234,0.75,0.608
-0.234,0.75,0.61
-0.234,0.75,0.615
-0.234,0.75,0.62
-0.234,0.75,0.638
-0.234,0.75,0.64
-0.233,0.75,0.609
-0.233,0.75,0.636
-0.232,0.75,0.619
-0.232,0.75,0.639
-0.231,0.75,0.607
-0.231,0.75,0.612
-0.231,0.75,0.615
-0.231,0.75,0.617
-0.231,0.75,0.624
-0.231,0.75,0.637
-0.231,0.75,0.639
-0.23,0.75,0.605
-0.23,0.75,0.623
-0.23,0.75,0.637
-0.23,0.75,0.638
-0.23,0.75,0.639
-0.23,0.75,0.64
-0.229,0.75,0.608
-0.229,0.75,0.613
-0.229,0.75,0.616
-0.229,0.75,0.635
-0.229,0.75,0.638
-0.229,0.75,0.639
-0.229,0.75,0.64
-0.228,0.75,0.6040000000000001
-0.228,0.75,0.609
-0.228,0.75,0.614
-0.228,0.75,0.616
-0.228,0.75,0.621
-0.228,0.75,0.634
-0.228,0.75,0.636
-0.228,0.75,0.639
-0.227,0.75,0.6020000000000001
-0.227,0.75,0.607
-0.227,0.75,0.61
-0.227,0.75,0.612
-0.227,0.75,0.634
-0.227,0.75,0.636
-0.227,0.75,0.639
-0.226,0.75,0.613
-0.226,0.75,0.635
-0.226,0.75,0.636
-0.226,0.75,0.637
-0.226,0.75,0.64
-0.225,0.75,0.606
-0.225,0.75,0.611
-0.225,0.75,0.612
-0.225,0.75,0.613
-0.225,0.75,0.618
-0.225,0.75,0.634
-0.225,0.75,0.635
-0.225,0.75,0.636
-0.225,0.75,0.638
-0.225,0.75,0.64
-0.224,0.75,0.5990000000000001
-0.224,0.75,0.6040000000000001
