-0.231,0.75,0.624
-0.218,0.75,0.64
-0.215,0.75,0.627
-0.21100000000000002,0.75,0.624
-0.245,0.751,0.624
-0.241,0.751,0.636
-0.222,0.751,0.631
-0.218,0.751,0.608
-0.218,0.751,0.64
-0.241,0.752,0.636
-0.245,0.753,0.625
-0.244,0.753,0.625
-0.242,0.753,0.638
-0.237,0.753,0.622
-0.232,0.753,0.627
-0.229,0.753,0.616
-0.21200000000000002,0.753,0.626
-0.21200000000000002,0.753,0.627
-0.244,0.754,0.628
-0.242,0.754,0.638
-0.21200000000000002,0.754,0.627
-0.244,0.755,0.629
-0.233,0.755,0.629
-0.219,0.755,0.611
-0.21200000000000002,0.755,0.627
-0.245,0.756,0.627
-0.228,0.756,0.638
-0.21200000000000002,0.756,0.628
-0.246,0.757,0.628
-0.245,0.757,0.628
-0.245,0.757,0.631
-0.23,0.757,0.609
-0.23,0.757,0.619
-0.21300000000000002,0.757,0.63
-0.196,0.757,0.5800000000000001
-0.245,0.758,0.631
-0.242,0.758,0.627
-0.237,0.758,0.625
-0.231,0.758,0.621
-0.21300000000000002,0.758,0.63
-0.231,0.759,0.622
-0.229,0.759,0.64
-0.21300000000000002,0.759,0.632
-0.246,0.76,0.63
-0.234,0.76,0.632
-0.231,0.76,0.622
-0.226,0.76,0.622
-0.21300000000000002,0.76,0.631
-0.248,0.761,0.631
-0.239,0.761,0.629
-0.20800000000000002,0.761,0.5770000000000001
-0.248,0.762,0.629
-0.246,0.762,0.634
-0.238,0.762,0.625
-0.232,0.762,0.624
-0.232,0.763,0.624
-0.232,0.763,0.625
-0.247,0.764,0.633
-0.244,0.764,0.632
-0.241,0.764,0.632
-0.23500000000000001,0.764,0.635
-0.218,0.764,0.616
-0.24,0.765,0.632
-0.23600000000000002,0.765,0.637
-0.219,0.765,0.64
-0.25,0.766,0.638
-0.248,0.766,0.632
-0.246,0.766,0.634
-0.24,0.766,0.632
-0.234,0.766,0.626
-0.233,0.766,0.627
-0.218,0.766,0.616
-0.218,0.766,0.617
-0.242,0.767,0.634
-0.23500000000000001,0.767,0.628
-0.233,0.767,0.627
-0.245,0.768,0.635
-0.219,0.768,0.619
-0.20900000000000002,0.769,0.601
-0.241,0.77,0.635
-0.23500000000000001,0.77,0.629
-0.234,0.77,0.63
-0.229,0.77,0.63
-0.216,0.77,0.639
-0.243,0.771,0.637
-0.242,0.771,0.637
-0.241,0.771,0.635
-0.23600000000000002,0.771,0.631
-0.23500000000000001,0.771,0.5890000000000001
-0.23500000000000001,0.771,0.629
-0.23500000000000001,0.771,0.63
-0.234,0.771,0.63
-0.22,0.771,0.621
-0.248,0.772,0.639
-0.23500000000000001,0.772,0.632
-0.244,0.773,0.639
-0.243,0.773,0.638
-0.23600000000000002,0.773,0.632
-0.23500000000000001,0.773,0.632
-0.231,0.773,0.637
-0.22,0.773,0.622
-0.248,0.774,0.64
-0.247,0.774,0.64
-0.245,0.774,0.633
-0.242,0.774,0.638
-0.23500000000000001,0.774,0.622
-0.23500000000000001,0.774,0.633
-0.23,0.774,0.633
-0.23,0.774,0.636
-0.218,0.774,0.613
-0.21000000000000002,0.774,0.603
-0.248,0.775,0.64
-0.243,0.775,0.64
-0.237,0.775,0.634
-0.23600000000000002,0.775,0.5990000000000001
