-0.249,0.812,0.5920000000000001
-0.25,0.8140000000000001,0.6040000000000001
-0.25,0.8150000000000001,0.6040000000000001
-0.248,0.8420000000000001,0.611
-0.25,0.85,0.616
-0.248,0.8440000000000001,0.613
-0.249,0.845,0.615
-0.249,0.802,0.618
-0.249,0.801,0.618
-0.243,0.857,0.607
-0.241,0.8160000000000001,0.5930000000000001
-0.241,0.8170000000000001,0.5930000000000001
-0.242,0.853,0.6040000000000001
-0.25,0.8260000000000001,0.635
-0.248,0.8200000000000001,0.633
-0.248,0.8200000000000001,0.631
-0.247,0.872,0.622
-0.246,0.81,0.627
-0.246,0.811,0.627
-0.25,0.827,0.638
-0.249,0.812,0.6020000000000001
-0.246,0.871,0.621
-0.247,0.874,0.623
-0.247,0.8160000000000001,0.63
-0.246,0.869,0.62
-0.247,0.899,0.6000000000000001
-0.247,0.795,0.613
-0.248,0.8190000000000001,0.63
-0.247,0.837,0.608
-0.244,0.8,0.611
-0.25,0.8140000000000001,0.638
-0.245,0.807,0.622
-0.244,0.8150000000000001,0.629
-0.247,0.809,0.618
-0.25,0.812,0.605
-0.25,0.81,0.619
-0.249,0.805,0.632
-0.245,0.829,0.603
-0.247,0.794,0.613
-0.25,0.804,0.62
-0.242,0.799,0.618
-0.247,0.8140000000000001,0.627
-0.247,0.8150000000000001,0.627
-0.246,0.808,0.616
-0.244,0.802,0.612
-0.247,0.805,0.626
-0.242,0.865,0.631
-0.246,0.807,0.616
-0.238,0.796,0.623
-0.239,0.877,0.63
-0.249,0.797,0.638
-0.243,0.798,0.609
-0.243,0.8200000000000001,0.632
-0.247,0.807,0.627
-0.243,0.87,0.636
-0.23500000000000001,0.859,0.611
-0.248,0.8140000000000001,0.621
-0.243,0.866,0.633
-0.248,0.8160000000000001,0.622
-0.242,0.864,0.631
-0.242,0.793,0.606
-0.242,0.863,0.631
-0.243,0.865,0.633
-0.238,0.798,0.624
-0.241,0.859,0.628
-0.247,0.812,0.619
-0.247,0.811,0.619
-0.241,0.86,0.628
-0.243,0.868,0.634
-0.244,0.871,0.636
-0.244,0.872,0.636
-0.24,0.854,0.625
-0.241,0.858,0.628
-0.239,0.801,0.626
-0.239,0.851,0.623
-0.239,0.852,0.623
-0.24,0.857,0.626
-0.23600000000000002,0.8300000000000001,0.631
-0.239,0.874,0.639
-0.245,0.808,0.622
-0.244,0.801,0.624
-0.243,0.869,0.634
-0.245,0.877,0.639
-0.23600000000000002,0.8180000000000001,0.627
-0.244,0.87,0.636
-0.245,0.874,0.639
-0.245,0.875,0.639
-0.238,0.847,0.62
-0.245,0.876,0.639
-0.241,0.862,0.629
-0.237,0.835,0.634
-0.234,0.898,0.632
-0.244,0.806,0.62
-0.247,0.802,0.638
-0.23,0.805,0.617
-0.23600000000000002,0.827,0.633
-0.242,0.8170000000000001,0.631
-0.242,0.8180000000000001,0.631
-0.242,0.8190000000000001,0.631
-0.238,0.869,0.636
